diffbaron,diffcc,diffcs,diffdmg,diffdrag,diffgold,diffkda,diffrange,diffspree,difftank,difftp,fbaron,fblood,fdrag,finhib,fturret,win
-2,153,-158,-33165,-2,-20298,-31.909848484848485,0,-10,1,0,False,True,False,False,False,False
0,-1231,-151,-4437,2,-8244,-7.9904761904761905,0,-3,-1,0,False,False,True,False,False,False
-2,-208,98,-27798,-4,-13110,-10.357875457875457,1,-6,0,0,False,False,False,False,False,False
0,1685,-88,-12953,-1,-11613,-22.083333333333332,1,-4,1,0,False,False,False,False,False,False
-1,-491,-138,-15466,-1,-14395,-37.583333333333336,-2,-5,0,0,False,True,False,False,False,False
-2,-1351,-149,-33180,3,-12217,-5.355339105339107,1,0,0,0,False,True,True,False,False,False
1,-364,31,-10580,-2,-7749,-16.85714285714286,-1,-3,1,0,True,True,False,False,False,False
2,-2493,77,-12007,-2,-1874,-16.577777777777776,2,-5,-2,1,True,True,False,False,False,False
-2,5086,50,-30893,0,-9816,-5.254545454545454,-2,-6,3,0,False,True,True,False,False,False
1,1317,-40,15535,3,10005,30.833333333333332,-1,3,1,0,True,True,True,True,True,True
1,-621,84,11756,2,14551,28.9047619047619,-1,0,-1,0,True,True,True,False,True,True
1,-3040,22,-22545,-2,-9889,-64.61904761904762,1,-6,-3,0,True,False,False,False,False,False
-1,-264,-75,-8778,-3,-11210,-26.541666666666664,1,-3,0,0,False,False,False,False,True,False
0,4139,-184,-2638,-2,-11395,-22.06190476190476,2,-4,-2,0,True,True,False,False,True,False
1,-10378,102,21826,1,13653,16.46666666666667,0,6,1,0,True,False,True,True,False,True
-2,2923,-85,-21067,-3,-12800,-20.19246031746032,2,-10,-1,0,False,False,False,False,False,False
-1,-1174,-49,17395,-2,-11987,-8.280891330891333,-1,-1,0,0,False,False,True,False,False,False
0,-1272,-76,19817,4,-1724,-5.792307692307691,0,2,-1,0,True,False,True,False,False,False
-1,-1608,-112,-24783,-3,-10540,-18.75,0,-5,0,-1,False,False,False,False,False,False
-1,-620,35,-8565,-1,-8838,-12.476623376623378,2,-4,-1,0,False,True,False,False,True,False
0,-733,-93,-30930,-2,-11901,-32.06944444444444,0,-6,1,0,False,True,False,False,False,False
2,-577,-85,46610,2,17480,25.123626373626372,2,5,-2,0,True,False,False,True,True,True
0,-873,-228,-7994,-1,-12150,-18.916666666666668,0,-2,-1,-1,False,True,False,False,False,False
-3,160,-27,-38969,-5,-12821,-7.596524064171124,-1,3,-1,2,False,True,False,False,False,False
1,-1506,24,-26458,-3,-10686,-38.08333333333333,-1,-5,0,-1,True,False,False,False,True,False
0,47,122,16739,0,12175,28.8547619047619,1,1,1,-1,False,False,False,False,True,True
2,536,-52,-10671,1,3567,4.757264957264956,0,1,-1,0,True,True,True,False,True,False
1,-1694,120,34260,2,7908,6.678571428571429,2,1,-3,0,True,True,True,True,True,True
-1,-2214,-110,-10153,-3,-8661,-14.047619047619046,-1,-4,-1,0,False,True,False,False,False,False
1,295,-45,805,0,9722,17.363888888888887,0,3,1,1,True,False,True,True,False,True
2,-691,-51,24904,0,8351,9.73333333333333,-1,0,1,0,True,False,False,False,True,True
-3,1239,-48,-33708,-1,-8323,-1.3238095238095244,0,-3,1,-1,False,False,True,False,False,False
-1,1125,-39,-28109,0,-10770,-16.055555555555554,0,-4,2,0,False,True,False,False,True,False
-2,-5143,35,-953,1,-10187,-3.8587301587301592,0,-3,2,0,False,False,False,False,True,False
-1,240,-41,-13988,1,-7118,-12.045238095238092,1,-2,2,0,False,False,True,False,True,False
-1,-592,-235,-13926,-4,-7890,-2.5575591075591078,0,-3,0,0,False,True,False,True,True,False
0,580,48,-1020,3,12941,21.333760683760687,0,7,1,0,False,True,True,False,True,True
0,-469,-118,-11213,0,-14484,-34.666666666666664,1,-4,1,0,False,True,False,False,False,False
-1,1387,-167,-34379,-3,-18430,-34.82142857142857,1,-3,0,0,False,False,False,False,True,False
-1,-129,-128,-10450,-3,-7248,2.0670634920634914,1,1,-1,0,False,False,False,False,True,False
0,8,-36,-17811,-3,-8662,-33.333333333333336,-1,-3,2,0,False,False,False,False,False,False
1,-1223,63,16071,-1,12560,15.039682539682541,1,0,-1,-1,True,True,False,True,True,True
-2,-1203,-57,-6631,-2,-10852,-13.673809523809528,0,-4,1,0,False,False,False,False,True,False
0,483,115,24207,2,11494,25.472619047619048,-1,5,-1,-1,False,True,True,True,True,True
1,1066,58,11847,2,14611,29.16666666666667,2,0,1,0,True,True,True,True,False,True
-2,-1902,104,22058,1,3792,4.701010101010098,2,3,-1,0,False,True,False,False,True,True
2,-263,17,19844,0,8143,5.52579365079365,1,3,2,0,True,True,False,True,True,True
-1,-328,-117,-27389,-4,-18284,-45.73452380952381,2,-7,0,0,False,True,False,False,False,False
1,-7564,-154,-32383,-1,-14807,-14.939285714285715,1,-4,0,1,True,False,True,False,False,False
1,-11,70,497,3,8214,3.5253968253968253,1,3,0,0,True,True,True,True,True,True
-1,3583,-113,-28999,-1,-15805,-12.251190476190477,-1,-3,2,-1,False,False,True,False,True,False
0,-245,-63,-21137,-2,-12181,-41.303030303030305,0,-6,0,0,False,True,False,False,False,False
0,-381,152,12674,1,13952,40.833333333333336,-1,4,-1,0,False,True,True,True,True,True
1,20,38,24456,1,11656,33.30634920634921,0,6,0,0,True,False,False,True,False,True
0,280,83,27883,2,12041,42.92857142857143,0,3,0,0,False,True,True,False,True,True
0,-109,-110,-19813,-3,-12905,-20.77857142857143,-1,-1,1,0,False,False,False,False,False,False
2,-2395,-163,4103,1,2439,11.853968253968254,0,-2,1,0,True,True,True,True,False,True
-1,458,-100,-23941,-5,-11764,-24.086580086580085,0,-2,1,0,False,False,False,False,True,False
1,1313,67,18794,1,14467,21.514285714285712,0,5,0,0,True,True,False,True,True,True
0,488,-209,-11804,-2,-16044,-19.28888888888889,-1,-3,0,1,False,False,False,False,False,False
-1,613,-89,-324,-2,-12312,-14.130952380952383,-2,1,-1,0,False,False,True,False,False,False
0,898,-133,-12488,-2,-13107,-39.375,1,-4,-1,0,False,True,False,False,True,False
1,-576,-57,5976,4,9170,17.482844932844934,1,0,0,0,True,False,True,True,False,True
1,-465,26,-21622,2,6466,4.898917748917752,-1,0,2,0,True,False,False,False,True,True
-2,-1087,143,-13003,-1,-8863,-9.301839826839826,0,-3,-2,0,False,True,False,False,False,False
1,-223,32,9362,3,6583,15.378571428571432,0,4,-1,0,True,False,True,True,False,True
0,1386,53,-25671,-4,-12177,-16.92020202020202,0,-3,1,1,True,False,True,False,False,False
-1,-2682,-17,-29089,-2,-12180,-39.291666666666664,-1,-4,-2,0,False,False,True,False,True,False
0,1038,66,1409,2,10505,29.36904761904762,-1,4,1,0,False,True,True,False,True,True
1,-2929,34,13612,3,14307,45.07857142857143,-1,2,0,0,True,False,False,True,False,True
-1,-495,-111,-21041,-5,-16007,-12.369588744588746,-1,-4,0,-1,False,True,False,False,True,False
0,-62,113,17816,2,10048,18.733333333333334,-1,5,0,-1,False,True,True,True,True,True
1,34,77,21873,3,14018,24.22619047619048,0,4,2,0,True,True,True,True,True,True
-1,831,-95,-22578,-3,-12381,-10.453571428571431,0,-6,1,0,False,False,False,False,False,False
-1,-310,-39,-14885,-2,-13605,-29.29126984126984,-1,-5,-2,1,False,True,False,False,False,False
1,-1373,2,15931,-1,4233,3.048015873015874,1,-2,-1,0,True,True,True,True,False,True
0,-530,104,14370,0,12318,42.09047619047619,1,6,0,0,False,True,False,False,True,True
-2,-2059,-125,-16094,-4,-14591,-16.489285714285714,0,-2,1,0,False,False,False,False,False,False
1,-28,-134,-17623,2,-16569,-29.346825396825395,0,-7,-1,0,True,False,True,False,False,False
0,-157,-36,1122,4,7468,18.46230158730159,2,3,-2,0,False,True,True,True,False,True
1,1386,83,32343,2,14571,41.59166666666666,-1,3,2,1,True,False,True,True,False,True
0,161,-98,14889,3,-1383,-1.924999999999999,1,-1,1,0,False,False,True,True,True,True
0,782,118,22037,2,14142,39.06666666666666,1,6,-1,0,False,False,True,True,True,True
0,-529,134,-15391,1,13393,10.72777777777778,-1,0,0,1,False,True,False,True,False,True
2,-986,44,7850,-4,5216,2.42435064935065,0,3,-2,0,True,True,False,True,False,True
1,445,48,24218,5,4601,18.788095238095245,0,2,1,0,True,True,True,True,True,True
-2,-3485,10,-26291,1,-7760,-10.15995670995671,-1,-4,0,0,False,False,True,False,False,False
0,591,-90,-4468,0,-10881,-15.516666666666666,1,-3,-1,1,False,True,False,False,False,False
-1,4647,5,-10291,0,-8496,-21.825,1,-6,0,0,False,True,True,False,True,False
1,1402,68,1886,1,10486,13.254761904761907,-2,4,1,0,True,False,False,True,False,True
0,-271,-64,10962,2,-7864,-18.481746031746034,0,0,1,0,False,True,True,False,True,False
-1,-233,-23,-17497,-1,-11619,-18.329365079365076,0,-2,-2,0,False,False,False,False,False,False
1,2172,135,28219,0,18547,24.1,-1,12,-1,0,True,True,False,True,True,True
0,-58,-60,-13774,-1,-9963,-23.15,0,-4,1,0,False,False,False,False,False,False
-1,1238,-29,-4980,1,-5375,-10.32142857142857,0,-1,0,0,False,False,False,False,False,False
-1,-1378,21,-58920,-4,-10372,-10.800108225108225,1,-2,-1,0,False,True,False,False,True,False
0,-96,-106,-4504,-2,-10009,-12.8,0,-3,-2,0,False,False,False,False,False,False
1,-345,32,8208,0,2072,1.8464285714285715,1,-5,-2,1,True,True,False,False,False,False
0,-12,57,21143,1,11315,59.333333333333336,0,5,-1,0,False,True,False,True,True,True
1,1570,82,13918,0,12508,29.67142857142857,2,3,-1,0,True,True,False,False,True,True
3,2180,-152,46651,0,9813,8.576479076479078,1,4,0,0,True,True,False,True,True,True
1,-11051,2,28996,2,4626,4.880952380952383,1,3,1,0,True,False,True,True,False,True
0,-11352,-70,-8112,1,-9867,-10.192316017316019,1,-4,0,0,True,False,False,True,True,False
0,-336,-94,-28565,-2,-11752,-21.75,-2,-4,2,0,False,False,False,False,False,False
-1,-1492,-71,-41001,-4,-16047,-40.88333333333333,0,-5,1,0,False,False,False,False,False,False
-1,188,-124,-5228,-1,-13653,-10.576731601731604,-1,-3,0,0,False,False,False,False,True,False
0,3032,0,23545,3,9535,15.037698412698411,1,3,1,1,False,False,False,True,True,True
0,-563,-208,-40134,-1,-19884,-21.673412698412697,-1,-5,0,0,False,False,False,False,False,False
0,-497,16,-2359,1,5119,32.46666666666666,0,0,-1,0,False,False,True,False,False,True
-1,2242,-190,-20865,-2,-11465,1.1603174603174597,-1,-2,1,0,False,False,False,False,True,False
-1,-1198,-31,-12397,-1,-10662,-11.600000000000003,-2,-3,0,0,False,False,True,False,True,False
-2,2803,-5,32368,6,9477,16.34188034188034,1,4,0,0,False,False,True,False,False,True
0,1468,89,30858,3,12953,25.714285714285715,0,2,2,0,False,False,True,True,False,True
1,2474,141,16634,-1,11466,31.63690476190476,-1,2,2,0,True,True,False,False,True,True
0,-283,-165,-42786,-2,-21059,-51.7689393939394,-1,-4,1,0,False,True,False,False,False,False
0,-10688,-61,-2087,-1,-7151,-12.559523809523808,0,-3,0,0,False,False,False,False,False,False
-1,-2356,32,-14057,-3,-9106,-24.75,-1,0,0,0,False,True,False,False,False,False
1,755,133,27087,3,16185,25.406349206349205,0,0,1,0,True,True,True,False,True,True
1,1121,134,33339,-2,10634,12.591666666666669,0,4,0,0,True,False,False,True,True,True
-2,328,-46,-36398,-4,-14776,-46.3064935064935,2,-4,0,0,False,False,False,False,True,False
-2,1381,-54,-17183,-4,-12072,-14.38214285714286,-1,-6,1,0,False,True,False,False,True,False
-2,-855,-113,-55103,-3,-22748,-49.6889589169001,0,-4,1,0,False,False,True,False,True,False
1,-324,36,8912,0,9178,28.32857142857143,-1,3,0,0,True,True,False,True,False,True
1,-1990,139,18497,0,12591,8.447150072150073,0,5,1,1,True,True,False,True,False,True
1,-330,35,3275,0,4132,7.435714285714289,-1,2,0,0,True,True,True,True,False,True
-1,-679,90,4085,2,-5605,-14.378571428571432,0,-2,-1,0,False,True,True,False,True,False
-1,-216,-64,-18232,2,-10035,-22.81666666666667,-1,-2,0,0,False,False,True,False,True,False
-1,93,88,32124,0,12688,18.608116883116885,0,5,1,0,False,False,False,True,False,True
0,1184,4,-18412,-1,-8797,-35.93571428571429,1,-9,-1,0,False,True,False,False,True,False
0,-1177,-120,-12307,-4,-9572,-8.091269841269844,0,-4,1,0,False,False,False,False,False,False
0,-173,26,22154,4,4259,2.7507936507936517,0,2,1,0,True,True,True,False,True,True
0,204,123,24610,1,16890,60.02777777777778,-1,5,0,0,False,True,True,True,False,True
1,1362,-49,11623,3,8359,20.158333333333335,-1,1,-1,0,True,True,True,True,True,True
1,-1480,-108,35290,0,11817,24.475396825396828,0,2,0,0,True,False,False,True,False,True
1,33,154,8665,3,14156,5.419047619047618,-1,5,1,0,True,True,True,True,True,True
-1,650,41,-2461,4,-7136,-10.774450549450549,1,-3,-1,0,False,False,True,False,True,False
1,1644,103,36922,2,14448,18.007936507936506,-2,9,0,1,True,False,False,False,False,True
1,790,23,28681,3,14237,30.058333333333334,-1,2,-1,0,True,False,True,True,True,True
-1,1384,-35,-3514,-2,-8373,-35.148809523809526,2,1,0,0,False,False,False,False,True,False
-1,2454,-212,-25013,-3,-14502,-7.283333333333335,0,0,0,-1,False,False,False,False,False,False
-2,1144,-163,-28872,1,-14631,-4.830952380952381,1,0,1,2,False,False,True,False,False,False
2,901,-91,-1064,4,12221,16.369871794871795,1,7,2,0,True,True,True,True,False,True
2,-765,-46,16728,3,12288,20.388888888888893,0,3,0,0,True,True,True,True,True,True
1,577,162,42526,2,17754,41.915151515151514,2,4,-1,0,True,True,True,True,True,True
0,-182,-87,-12111,-3,-10357,-17.700000000000003,-1,-4,2,0,False,False,False,False,False,False
2,3013,-75,-28290,0,179,-3.6616883116883105,0,0,0,0,True,True,True,True,False,True
0,2609,-11,-16211,0,-10633,-39.06666666666667,0,-4,0,0,False,True,False,False,False,False
0,-3769,-22,-10479,-2,-8285,-29.666666666666664,1,-1,1,0,False,False,False,False,False,False
2,-716,117,28116,5,17492,41.04790764790765,1,4,-1,0,True,True,True,False,True,True
-1,2002,-21,-18283,0,-12663,-43.52474747474748,-1,-2,0,0,True,True,True,False,False,False
-1,-854,134,5698,0,-1710,-6.013095238095241,1,1,0,0,False,True,False,True,True,False
1,1432,262,-29665,-2,1054,-13.579761904761904,-1,-1,1,0,False,True,True,False,True,False
-2,-859,76,-17888,3,-7897,1.4373015873015884,0,5,0,0,False,False,True,False,True,False
2,400,-46,23154,3,13955,19.46785714285714,1,4,0,0,True,True,True,True,True,True
1,319,101,12232,0,14239,20.61774891774892,-2,4,0,0,True,True,False,True,False,True
-1,-729,-78,-8647,-2,-8211,-9.104761904761904,0,-4,0,0,False,False,False,False,False,False
-1,2524,-45,-22039,-3,-14071,-61.07142857142857,1,-5,1,0,False,True,False,False,False,False
1,-2,-135,-30575,-3,-14770,-55.583333333333336,-1,-3,1,0,True,True,False,False,False,False
1,-4332,105,10725,0,11241,24.65952380952381,-2,2,-1,1,True,False,True,False,False,True
0,2786,-178,-15779,-2,-14009,-26.952380952380953,0,-5,0,1,False,True,False,False,False,False
-1,717,-118,-3568,-2,-7796,-21.358333333333334,2,-3,0,0,False,False,True,False,True,False
0,663,208,12314,-1,13216,22.18333333333333,0,2,1,1,False,True,False,True,True,True
-2,-1067,45,34194,-2,2092,9.5,1,0,-1,0,False,True,True,False,False,True
1,455,39,22112,1,10143,24.121428571428567,0,3,1,0,True,True,True,False,True,True
0,1600,177,23921,4,18251,16.73253968253968,0,7,1,0,False,False,True,True,False,True
0,418,-25,-21489,-3,-13137,-28.55,-1,-2,3,1,False,False,False,False,False,False
-1,280,18,-3897,0,-8009,-21.442099567099568,1,-3,0,0,False,False,False,False,True,False
-1,-3148,-73,-18402,-2,-13956,-46.311904761904756,-1,-5,0,0,False,True,False,False,False,False
1,2460,104,10035,3,10807,46.71666666666667,-1,3,0,0,True,True,True,True,True,True
2,406,83,-4508,-2,-667,-9.467857142857145,1,-2,-1,-1,True,True,True,False,False,False
3,4442,78,434,-2,3490,-6.785606060606058,0,-5,1,0,True,True,False,True,True,True
-1,-770,-36,6420,1,963,2.833333333333334,0,-1,-1,0,False,False,True,True,False,True
-1,-628,1,-4487,-2,-13669,-37.65714285714285,-2,-4,0,0,False,False,True,False,True,False
-1,-286,-24,-7682,0,-4616,-1.2949134199134171,1,4,-2,-1,False,True,False,False,False,False
0,5370,227,4867,1,14082,23.7,-1,4,1,0,False,True,True,True,True,True
0,592,122,6503,2,13423,41.00833333333333,-2,3,0,0,False,True,True,False,True,True
-1,-2003,-77,-21758,3,-14754,-34.25411255411255,-1,-6,1,0,False,False,True,False,False,False
1,-360,-39,31467,4,8523,17.883333333333333,1,4,1,0,True,True,True,True,False,True
0,1965,-194,-16057,-2,-16374,-32.02142857142857,3,-5,-1,0,False,False,False,False,False,False
1,-1511,219,33417,3,15719,17.709343434343438,0,1,-1,0,True,True,True,True,False,True
1,102,120,31030,0,12060,21.183333333333334,2,4,-1,0,True,False,True,False,True,True
-2,1285,46,-13491,-3,-13085,-24.530303030303028,-1,-1,-1,0,False,False,False,False,False,False
1,267,82,15927,2,13118,21.780952380952378,1,4,0,1,True,True,True,False,True,True
1,1715,5,16554,1,13571,29.434523809523807,1,7,1,0,True,True,False,True,True,True
-2,-1737,-35,-26642,-3,-8606,-21.869047619047617,-2,-3,0,0,False,False,False,False,False,False
-1,211,-179,-17214,0,-17472,-23.383333333333336,0,-2,1,0,False,False,True,False,False,False
1,-910,57,15872,1,10392,35.833333333333336,-1,4,-1,0,True,False,False,True,True,True
0,365,-204,-12505,-1,-11844,-19.68333333333333,-1,-1,1,0,False,False,True,False,False,False
-2,1611,23,-29986,2,-14021,-23.215909090909093,-1,-4,1,0,False,False,True,False,True,False
1,-434,44,5115,-1,12618,19.26666666666667,0,5,0,0,True,False,False,True,False,True
0,-1130,-82,-43358,0,-14874,-47.04166666666667,-1,-3,0,0,True,True,True,False,False,False
0,487,84,6648,-2,6444,12.333333333333334,2,5,0,0,False,True,False,False,True,True
0,-2795,1,12165,-3,5636,8.572619047619046,1,2,0,0,False,False,False,True,True,True
0,357,138,19944,2,13656,31.398809523809526,0,6,0,1,False,True,True,True,False,True
1,354,51,6986,3,11931,37.47976190476191,0,4,0,0,True,False,True,False,False,True
0,-1571,14,-6087,-1,-7639,-15.208333333333332,1,-1,0,0,False,False,False,False,False,False
-1,-2033,-48,-24414,-2,-17100,-24.739285714285714,2,-3,-2,0,False,False,False,False,False,False
1,-1282,-66,28726,0,6751,8.50277777777778,-1,0,-2,0,True,False,False,True,False,True
0,342,106,4900,1,9893,17.708333333333332,0,1,0,1,False,False,True,False,True,True
0,8097,96,-885,-3,-1891,2.146794871794871,0,-6,0,0,False,True,False,False,False,False
-1,5581,-159,-26915,-2,-15690,-26.0,0,-2,0,0,False,False,False,False,False,False
-1,-1576,-150,-44917,-1,-19663,-30.738095238095237,-2,-5,-1,-1,False,False,False,False,False,False
-1,-855,3,-16107,-1,-8830,-10.723809523809525,0,-1,0,0,False,True,True,False,False,False
1,-352,178,18853,2,14409,19.82777777777778,-1,2,-1,0,True,True,True,True,True,True
0,514,70,-5085,2,7803,15.762121212121214,-1,2,-1,0,False,True,False,True,False,True
-1,-1117,181,51239,3,5723,4.326298701298704,1,-1,-2,0,False,False,True,False,True,True
-1,11432,34,-36031,0,-15550,-39.476190476190474,0,-7,-1,0,False,True,True,False,False,False
0,-828,-113,-22219,-2,-16383,-39.32142857142857,-1,-3,0,0,False,False,False,False,False,False
2,-509,97,-32771,1,10137,7.063888888888886,-1,-1,1,0,True,True,True,True,True,True
0,651,-90,18399,-6,-9738,-17.587157287157286,1,-4,0,0,True,False,False,False,False,False
0,-1647,-16,-23471,-2,-8103,-11.198809523809523,0,-2,-2,1,True,False,False,False,False,False
1,-553,-55,30519,3,6972,7.175396825396827,1,1,-2,-1,True,True,True,True,True,True
-2,2070,-131,-50999,1,-10642,0.7357142857142875,-1,-1,1,0,False,False,True,False,False,False
2,-1328,42,42044,2,9641,4.202741702741704,0,-1,-2,0,True,True,False,True,True,True
0,-128,156,18098,-1,13420,15.023809523809526,3,0,-1,0,False,True,False,False,True,True
0,1414,-117,-7427,-2,-12489,-13.119047619047622,-1,-3,2,0,False,False,False,False,False,False
-2,72,-146,-6917,-3,-17035,-25.054761904761904,1,-2,-1,0,False,False,False,False,False,False
-2,128,-41,-17126,0,-4522,-28.104437229437227,0,0,0,0,False,False,False,True,True,False
2,742,35,28568,0,16606,33.544444444444444,0,5,1,0,True,False,False,True,False,True
0,1052,30,-11032,-3,-8977,-41.56666666666666,0,-4,0,0,False,False,False,False,False,False
0,1544,-81,1293,1,-5779,-17.666666666666664,3,-2,0,0,False,False,True,False,False,False
0,1552,-103,-8892,-3,-9857,-14.223809523809523,2,-7,-1,0,False,True,False,False,False,False
